time,fusion
2018-01-17 12:00:00,32005kt 9999 WM SCT035 BKN 11 07 q1032 01004KT 330V060 9999 SCT034 BKN045 12/05 Q1031 NOSIG
2018-01-17 14:00:00,30007kt 9999 WM FEW040 BKN 12 07 q1031 35006KT 310V030 9999 FEW035 BKN045 12/04 Q1030 NOSIG
2018-01-17 16:00:00,29005kt 9999 WM FEW040 OVC 12 07 q1030 VRB01KT 9999 SCT035 BKN041 12/06 Q1030 NOSIG
2018-01-17 18:00:00,26003kt 9999 WM FEW040 BKN 09 06 q1030 VRB01KT 9999 FEW035 BKN039 11/05 Q1029 NOSIG
2018-01-17 20:00:00,23005kt 9999 WM BKN040 M 09 06 q1030 25003KT 230V300 9999 BKN035 10/06 Q1029 NOSIG
2018-01-18 01:00:00,17005kt 9999 FG OVC035 OVC 06 05 q1028 21005KT 9999 FEW030/// 07/05 Q1028
2018-01-18 04:00:00,20007kt 9999 WM OVC035 M 06 05 q1027 18007KT 9999 OVC026/// 06/05 Q1026
2018-01-18 05:00:00,20007kt 9999 WM OVC035 M 06 06 q1026 19006KT 9999 OVC025 07/05 Q1026 TEMPO
2018-01-18 07:00:00,20007kt 5000 WM OVC035 OVC 08 07 q1026 17003KT 140V200 9999 OVC020 07/05 Q1026 NOSIG
2018-01-18 09:00:00,20007kt 5000 DZ OVC025 OVC 09 08 q1026 18004KT 9999 OVC020 08/06 Q1026 NOSIG
2018-01-18 11:00:00,22007kt 9999 DZ OVC015 OVC 10 08 q1026 20004KT 9999 OVC020 10/08 Q1026 NOSIG
2018-01-18 16:00:00,23005kt 9999 DZ FEW015 BKN 11 08 q1025 19004KT 140V210 9999 SCT014 BKN022 11/09 Q1024 TEMPO BKN014
2018-01-18 19:00:00,23007kt 9999 DZ BKN010 OVC 11 09 q1024 VRB02KT 5000 -DZ FEW007 OVC011 10/10 Q1024 TEMPO 3000 -DZ
2018-01-18 20:00:00,23007kt 800 DZ OVC010 OVC 11 10 q1024 17004KT 0400 R21/P2000 R03/0750N DZ PRFG OVC008 10/10 Q1025 TEMPO 0600 -DZ BCFG BKN005
2018-01-18 22:00:00,26007kt 5000 DZ BKN005 BKN 11 11 q1025 16003KT 4000 1000SW BCFG -DZ FEW005 BKN009 BKN014 10/10 Q1024 TEMPO 1500 BCFG BKN005
2018-01-19 01:00:00,21003kt 5000 BR FEW010 OVC 11 10 q1024 17002KT 4800 1400 BR FEW009/// BKN013/// OVC019/// 10/10 Q1024
2018-01-19 02:00:00,25005kt 1500 RA BKN030 BKN 11 11 q1024 17003KT 1400 0450 R21/1900N R03/1700D -RA BR BCFG BKN010/// BKN016/// BKN024/// 10/10 Q1024
2018-01-19 03:00:00,27005kt 800 RA BKN010 OVC 11 12 q1024 18003KT 0700 0250SW R21/1800N R03/0800N -RA FG OVC008/// 10/10 Q1024
2018-01-19 04:00:00,29005kt 800 FG SCT005 OVC 11 12 q1024 19003KT 160V220 0450 0350 R21/1100U R03/1300U FG SCT002/// OVC007/// 10/10 Q1023
2018-01-19 06:00:00,32005kt 5000 DZ BKN005 BKN 10 10 q1024 35010G21KT 320V020 4000 VCFG DZ FEW001 BKN005 11/11 Q1024 TEMPO 0300 BCFG
2018-01-19 09:00:00,32005kt 9999 FG BKN025 BKN 10 08 q1026 35005KT 310V030 9999 FEW024 BKN045 11/07 Q1026 NOSIG
2018-01-19 11:00:00,32005kt 9999 WM SCT035 BKN 11 09 q1027 VRB01KT 9999 SCT032 BKN043 12/09 Q1027 NOSIG
2018-01-19 12:00:00,32005kt 9999 WM SCT035 SCT 12 08 q1027 VRB01KT 9999 FEW025 12/09 Q1027 NOSIG
2018-01-19 13:00:00,30005kt 9999 WM FEW015 SCT 12 08 q1027 00000KT 9999 FEW023 14/09 Q1027 NOSIG
2018-01-19 14:00:00,30005kt 9999 WM SCT020 SCT 12 08 q1027 04003KT 360V070 9999 FEW024 13/07 Q1026 NOSIG
2018-01-19 15:00:00,29005kt 9999 WM FEW025 M 11 08 q1027 31006KT 250V360 9999 FEW024 13/07 Q1026 NOSIG
2018-01-19 17:00:00,26003kt 9999 WM FEW020 BKN 11 08 q1028 30004KT 9999 FEW024 BKN037 12/08 Q1027 NOSIG
2018-01-19 18:00:00,24003kt 9999 WM SCT030 BKN 10 07 q1027 VRB02KT 9999 FEW025 BKN038 12/08 Q1028 NOSIG
2018-01-19 19:00:00,22005kt 9999 WM SCT030 M 09 06 q1027 27003KT 240V300 9999 SCT022 BKN039 11/08 Q1028 NOSIG
2018-01-19 21:00:00,23007kt 9999 FG BKN035 M 08 06 q1028 23007KT 9999 BKN040 11/08 Q1028 NOSIG
2018-01-19 22:00:00,22005kt 9999 FG SCTNClD M 07 06 q1029 25005KT 9999 SCT038 11/07 Q1028 NOSIG
2018-01-19 23:00:00,23003kt 9999 WM FEW040 M 06 06 q1029 22008KT 9999 FEW035 09/07 Q1028 NOSIG
2018-01-20 01:00:00,18005kt 9999 WM NCDNClD M 07 06 q1028 20004KT CAVOK 09/06 Q1028
2018-01-20 06:00:00,23011kt 9999 WM BKN030 OVC 10 08 q1026 19006KT 160V220 9999 BKN030 10/07 Q1026 NOSIG
2018-01-20 07:00:00,23011kt 9999 WM BKN030 M 11 09 q1026 21008KT 9999 BKN025 10/08 Q1027 NOSIG
2018-01-20 08:00:00,22011kt 9999 DZ BKN030 BKN 11 09 q1026 19005KT 150V230 9999 BKN028 10/08 Q1027 NOSIG
2018-01-20 09:00:00,23011kt 9999 DZ BKN030 BKN 12 10 q1026 21007KT 9999 BKN028 11/08 Q1027 NOSIG
2018-01-20 11:00:00,23011kt 9999 WM FEW015 OVC 13 11 q1027 23013KT 9999 FEW020 SCT034 14/10 Q1027 NOSIG
2018-01-20 13:00:00,24011kt 9999 WM BKN025 BKN 13 11 q1027 21007KT 9999 FEW015 BKN023 14/11 Q1027 NOSIG
2018-01-20 14:00:00,25011kt 9999 WM BKN025 BKN 14 12 q1026 28007KT 220V330 9999 BKN020 BKN028 15/11 Q1027 NOSIG
2018-01-20 15:00:00,25013kt 9999 WM SCT025 BKN 14 12 q1027 29008KT 240V340 9999 SCT020 BKN030 14/12 Q1027 NOSIG
2018-01-20 17:00:00,25013kt 9999 WM SCT015 BKN 14 11 q1027 24007KT 210V300 9999 SCT020 BKN030 14/11 Q1028 NOSIG
2018-01-20 19:00:00,25011kt 9999 WM SCT030 BKN 13 11 q1028 14003KT 070V210 9999 SCT025 13/11 Q1029 NOSIG
2018-01-20 21:00:00,24009kt 9999 WM SCT025 BKN 13 12 q1029 24007KT 200V260 9999 SCT020 BKN030 14/11 Q1029 NOSIG
2018-01-20 23:00:00,23009kt 9999 WM SCT025 BKN 13 12 q1029 VRB02KT 9999 SCT020 BKN025 BKN030 13/11 Q1029 NOSIG
2018-01-21 01:00:00,23005kt 9999 WM SCT020 OVC 13 12 q1030 VRB01KT 9999 SCT019/// OVC027/// 13/11 Q1030
2018-01-21 02:00:00,23005kt 9999 WM FEW025 OVC 13 12 q1030 00000KT 9000 FEW019/// OVC027/// 13/12 Q1030
2018-01-21 05:00:00,23005kt 9999 BR BKN015 BKN 13 12 q1030 17004KT 5000 BR SCT010 BKN028 12/12 Q1030 NOSIG
2018-01-21 06:00:00,23007kt 9999 WM BKN030 BKN 13 11 q1030 20003KT 150V240 9999 SCT028 BKN034 12/12 Q1030 NOSIG
2018-01-21 08:00:00,23005kt 9999 WM SCT015 BKN 13 12 q1030 00000KT 9999 SCT020 BKN030 12/11 Q1030 NOSIG
2018-01-21 09:00:00,23007kt 9999 WM BKN015 BKN 13 12 q1030 00000KT 9999 SCT030 BKN045 13/11 Q1031 NOSIG
2018-01-21 10:00:00,24007kt 9999 DZ BKN030 BKN 13 12 q1030 00000KT 9999 BKN025 14/12 Q1031 NOSIG
2018-01-21 13:00:00,24009kt 9999 WM SCT025 M 15 12 q1031 22006KT 9999 BKN020 14/12 Q1031 NOSIG
2018-01-21 19:00:00,23007kt 9999 WM BKN025 BKN 13 11 q1030 23004KT 9999 BKN033 14/10 Q1030 NOSIG
2018-01-21 21:00:00,23007kt 5000 WM SCT025 BKN 13 11 q1030 18003KT 9999 SCT022 BKN035 13/11 Q1030 NOSIG
2018-01-21 22:00:00,22005kt 5000 DZ BKN025 M 12 11 q1030 00000KT 4000 -DZ BKN019 13/11 Q1030 TEMPO 2000 BKN012
2018-01-22 03:00:00,21009kt 9999 WM BKN045 OVC 12 11 q1029 28003KT 210V320 9999 FEW024/// OVC031/// 12/10 Q1030
2018-01-22 05:00:00,20011kt 9999 WM SCT025 BKN 13 11 q1029 24007KT 190V290 9999 SCT022 BKN036 12/10 Q1030 TEMPO 3000 -RADZ BKN014
2018-01-22 12:00:00,21011kt 9999 WM FEW015 SCT 14 11 q1029 23009KT 9999 FEW025 SCT033 15/11 Q1030 NOSIG
2018-01-22 13:00:00,22011kt 9999 WM SCT025 BKN 16 12 q1029 21006KT 9999 SCT028 15/12 Q1029 NOSIG
2018-01-22 14:00:00,23011kt 9999 WM FEW020 BKN 16 12 q1029 23008KT 9999 FEW017 BKN028 16/12 Q1029 NOSIG
2018-01-22 15:00:00,24009kt 9999 DZ FEW015 BKN 16 12 q1029 22006KT 9000 -DZ FEW014 BKN020 14/12 Q1029 NOSIG
2018-01-22 17:00:00,24007kt 9999 DZ FEW030 BKN 14 11 q1029 00000KT 5000 -DZ FEW010 BKN017 14/13 Q1029 NOSIG
2018-01-22 18:00:00,23005kt 9999 WM FEW035 SCT 14 11 q1029 18003KT 9999 FEW012 SCT025 BKN045 13/13 Q1030 NOSIG
2018-01-22 20:00:00,22005kt 9999 DZ FEW010 BKN 12 11 q1030 17005KT 9999 FEW008 BKN032 BKN042 12/12 Q1030 TEMPO 3000 BR
2018-01-22 22:00:00,21009kt 9999 WM BKN045 M 13 11 q1029 23009KT 9999 BKN043 13/11 Q1029 NOSIG
2018-01-23 01:00:00,18005kt 9999 WM OVC040 M 11 10 q1030 21006KT 9999 OVC040 13/11 Q1029
2018-01-23 04:00:00,19009kt 9999 WM BKN045 M 12 10 q1029 21002KT 9999 OVC041 12/11 Q1028
2018-01-23 05:00:00,19009kt 9999 WM BKN050 M 12 10 q1029 19002KT 9999 BKN040 13/11 Q1028 NOSIG
2018-01-23 09:00:00,19007kt 9999 WM BKN050 M 12 10 q1029 24009KT 9999 BKN044 13/09 Q1029 NOSIG
2018-01-23 11:00:00,20009kt 9999 WM FEW050 M 13 10 q1029 21008KT 9999 BKN046 14/10 Q1030 NOSIG
2018-01-23 14:00:00,21009kt 9999 WM FEW030 M 15 11 q1029 21009KT 170V250 9999 FEW030 BKN048 15/10 Q1028 NOSIG
2018-01-23 15:00:00,21009kt 9999 WM FEW050 M 15 10 q1028 20008KT 160V230 9999 SCT046 16/10 Q1028 NOSIG
2018-01-23 16:00:00,20007kt 9999 WM BKN050 M 15 10 q1028 22007KT 170V240 9999 BKN048 15/10 Q1028 NOSIG
2018-01-23 18:00:00,20007kt 9999 WM BKN050 M 13 09 q1028 22005KT 170V250 9999 BKN046 14/09 Q1028 NOSIG
2018-01-23 20:00:00,21009kt 9999 WM BKN050 M 12 09 q1027 21010KT 9999 BKN047 13/08 Q1028 NOSIG
2018-01-23 22:00:00,20007kt 9999 WM BKN050 M 11 09 q1027 23015KT 9999 BKN047 12/08 Q1027 NOSIG
2018-01-24 01:00:00,18007kt 9999 WM OVC050 M 10 08 q1026 19009KT 150V220 9999 OVC046 12/08 Q1026
2018-01-24 06:00:00,19013kt 9999 WM BKN050 M 11 08 q1024 18009KT 150V210 9999 FEW023 BKN030 11/08 Q1024 NOSIG
2018-01-24 07:00:00,19015kt 9999 WM BKN050 M 11 08 q1024 18013KT 9999 BKN048 11/08 Q1023 NOSIG
2018-01-24 09:00:00,19015kt 9999 WM FEW050 M 12 09 q1023 19016KT 9999 SCT048 12/08 Q1023 NOSIG
2018-01-24 10:00:00,20017kt 9999 WM FEW025 M 12 09 q1023 19014KT 150V220 9999 SCT038 BKN040 12/08 Q1023 NOSIG
2018-01-24 12:00:00,20019kt 9999 WM FEW025 M 13 09 q1022 20015KT 170V230 9999 SCT020 13/09 Q1022 NOSIG
2018-01-24 15:00:00,20015kt 9999 WM BKN050 BKN 13 10 q1021 20014KT 160V240 9999 SCT048 14/10 Q1020 NOSIG
2018-01-24 16:00:00,20011kt 9999 WM SCT015 BKN 12 10 q1021 20014KT 170V230 9999 SCT048 13/10 Q1020 NOSIG
2018-01-24 18:00:00,27009kt 9999 WM SCT040 M 12 11 q1020 21015KT 190V250 9999 SCT038 13/11 Q1020 NOSIG
2018-01-24 19:00:00,25007kt 9999 RA BKN015 BKN 11 10 q1021 32008KT 260V010 5000 -RA BKN010 BKN015 10/09 Q1021 TEMPO 2000 BKN010
2018-01-24 21:00:00,26009kt 9999 RA BKN005 BKN 11 09 q1021 20003KT 170V230 8000 3000SE VCFG FEW005 BKN040 10/10 Q1021 TEMPO 3000 -RA BKN010
2018-01-24 22:00:00,28007kt 9999 RA BKN005 BKN 10 10 q1021 18003KT 9999 -RA FEW020 BKN040 10/10 Q1020 TEMPO 3000 BKN010
2018-01-24 23:00:00,26007kt 9999 RA FEW005 BKN 10 08 q1021 18003KT 9999 3000SE -RA VCFG FEW001 BKN040 10/10 Q1020 TEMPO 3000 BKN010
2018-01-25 03:00:00,24007kt 9999 RA NSCNClD SCT 10 08 q1019 24005KT 220V280 9999 -RA NSC 10/08 Q1019
2018-01-25 04:00:00,24007kt 9999 RA FEW040 M 09 08 q1019 29007KT 250V320 9999 -RA FEW040 SCT046 10/08 Q1018
2018-01-25 05:00:00,23005kt 9999 WM SCT040 M 09 08 q1018 24006KT 9999 SCT040 09/08 Q1018 NOSIG
2018-01-25 06:00:00,21005kt 9999 RA BKN030 SCT 08 07 q1018 24006KT 5000 RA BKN030 09/08 Q1018 TEMPO 3000
2018-01-25 08:00:00,27009kt 9999 RA SCT030 BKN 08 07 q1018 27004KT 230V030 9999 FEW025 BKN040 08/06 Q1019 TEMPO 3000 RA
2018-01-25 09:00:00,21003kt 9999 RA SCT030 SCT 07 07 q1018 27008KT 250V310 9000 -RA FEW015 BKN025TCU 08/06 Q1019 RESHRA TEMPO 3000 SHRA
2018-01-25 11:00:00,33005kt 9999 RA SCT030 SCT 08 06 q1019 34009KT 290V020 9999 SCT028 SCT040 10/06 Q1021 NOSIG
2018-01-25 13:00:00,31013kt 9999 RA SCT030 SCT 09 04 q1020 32007KT 280V010 9999 FEW025 11/04 Q1020 NOSIG
2018-01-25 15:00:00,31009kt 9999 WM SCT030 SCT 09 04 q1020 32013G25KT 260V010 9999 SCT030CB 10/01 Q1020 TEMPO SHRA
2018-01-25 19:00:00,29009kt 9999 WM SCT030 SCT 08 04 q1021 30012G23KT 250V360 9999 SCT030TCU 08/03 Q1022 TEMPO SHRA
2018-01-25 20:00:00,27009kt 9999 WM SCT030 M 07 04 q1022 VRB07KT 9999 SCT035TCU 09/04 Q1023 TEMPO SHRA
2018-01-25 21:00:00,29007kt 9999 WM SCT040 M 07 05 q1022 32006KT 270V050 9999 SCT035TCU 09/05 Q1023 TEMPO SHRA
2018-01-26 03:00:00,33009kt 9999 WM SCT035 SCT 08 04 q1026 20003KT 150V260 9999 -RA SCT034/// SCT040/// BKN047/// 06/05 Q1026
2018-01-26 05:00:00,32011kt 9999 WM SCT030 M 08 05 q1027 34016KT 300V010 9999 -SHRA SCT030TCU SCT042 09/05 Q1027 TEMPO 3000 SHRA
2018-01-26 06:00:00,33011kt 9999 WM SCT030 M 08 04 q1027 34015G26KT 320V020 9999 SCT035TCU SCT045 10/04 Q1027 RESHRA TEMPO 3000 SHRA
2018-01-26 07:00:00,30009kt 9999 WM FEW040 M 08 04 q1028 34014KT 310V020 9999 FEW035TCU 10/03 Q1027 TEMPO 3000 SHRA
2018-01-26 08:00:00,34011kt 9999 WM SCT030 M 08 04 q1028 36012KT 300V030 9999 FEW025TCU SCT040 10/04 Q1029 TEMPO 3000 SHRA
2018-01-26 09:00:00,33009kt 9999 RA SCT030 M 09 05 q1029 33010KT 300V010 8000 FEW030TCU 09/04 Q1030 TEMPO 3000 SHRA
2018-01-26 10:00:00,34013kt 9999 WM SCT030 M 09 05 q1030 34013KT 300V020 9999 SCT035TCU 09/06 Q1030 TEMPO 3000 SHRA
2018-01-26 11:00:00,34013kt 9999 WM SCT030 M 10 05 q1030 36008KT 320V050 9999 SCT030TCU 09/05 Q1031 TEMPO 3000 SHRA
2018-01-26 13:00:00,35011kt 9999 WM SCT030 SCT 11 05 q1031 35009G20KT 310V030 9999 SCT025TCU SCT045 12/06 Q1030 TEMPO 3000 SHRA
2018-01-26 14:00:00,34013kt 9999 WM SCT030 M 11 05 q1031 35011KT 310V030 9999 SCT025TCU 11/05 Q1031 TEMPO 3000 SHRA
2018-01-26 17:00:00,34009kt 9999 WM SCT030 M 10 05 q1031 35008KT 320V050 9999 SCT025TCU 10/06 Q1031 TEMPO SHRA
2018-01-26 18:00:00,34009kt 9999 WM SCT030 SCT 09 05 q1032 35008KT 320V030 9999 SCT025TCU SCT040 10/05 Q1032 TEMPO SHRA
2018-01-26 19:00:00,35009kt 9999 WM SCT030 SCT 09 06 q1032 01006KT 310V080 9999 SCT028TCU 09/06 Q1033 TEMPO SHRA
2018-01-26 21:00:00,35007kt 9999 WM SCT030 M 08 06 q1033 00000KT 9999 SCT028TCU 08/06 Q1034 TEMPO SHRA
2018-01-27 02:00:00,14005kt 1500 FG NSCNClD M 06 04 q1035 18002KT 1100 0350SW R21/P2000 R03/0700D BR BCFG NSC 05/05 Q1035
2018-01-27 03:00:00,16003kt 800 FG FEW035 SCT 06 05 q1034 18003KT 0250 0100SW R21/0700N R03/0325N FG FEW031/// SCT041/// BKN049/// 04/04 Q1034
2018-01-27 06:00:00,21001kt 800 FG FEW030 M 05 05 q1034 19002KT 9999 0250E R03/1300U R21/P2000 BCFG FEW030 04/04 Q1035 TEMPO 0800 BCFG
2018-01-27 07:00:00,18001kt 9999 FG FEW030 M 05 05 q1034 18004KT 9999 3000SE VCFG FEW028 04/04 Q1035 TEMPO 0800 BCFG
2018-01-27 08:00:00,16001kt 9999 FG SCT030 BKN 06 06 q1036 18002KT 9999 FEW030 BKN045 05/05 Q1036 NOSIG
2018-01-27 11:00:00,24003kt 9999 FG SCT025 M 09 08 q1036 VRB01KT 9999 BKN023 08/07 Q1036 NOSIG
2018-01-27 14:00:00,31005kt 9999 WM FEW010 BKN 10 09 q1035 VRB02KT 9999 FEW008 OVC018 10/09 Q1035 TEMPO 3000 -DZ BR
2018-01-27 18:00:00,34009kt 1500 FG SCT005 BKN 11 10 q1035 VRB01KT 1100 0500E R21/1800U R03/1100N BCFG SCT004 BKN010 10/10 Q1035 TEMPO BKN004
2018-01-27 20:00:00,33007kt 3000 BR SCT005 BKN 11 10 q1035 VRB02KT 3000 BR SCT003 BKN008 10/10 Q1036 TEMPO 0800 BCFG BKN002
2018-01-27 21:00:00,35007kt 3000 BR BKN005 BKN 11 10 q1036 VRB02KT 3000 BR BKN004 BKN006 11/11 Q1036 TEMPO 0800 BCFG BKN007
2018-01-27 22:00:00,35005kt 5000 BR SCT005 BKN 11 10 q1036 36003KT 330V040 4000 BR SCT005 BKN009 11/11 Q1036 TEMPO 0800 BCFG BKN002
2018-01-28 03:00:00,05001kt 9999 WM BKN015 M 10 10 q1036 VRB01KT 3700 0600SW R03/1300D BR BCFG SCT010/// BKN015/// OVC034/// 11/11 Q1036
2018-01-28 04:00:00,30001kt 9999 BR OVC025 M 10 10 q1036 34003KT 5000 BR SCT021/// 11/10 Q1036
2018-01-28 06:00:00,04001kt 9999 WM FEW015 M 10 10 q1036 34003KT 310V020 CAVOK 10/10 Q1036 TEMPO 1500 BCFG
2018-01-28 09:00:00,10003kt 9999 FG FEW015 M 09 09 q1036 00000KT 9999 VCFG FEW010 09/09 Q1037 TEMPO 1500 BCFG
2018-01-28 11:00:00,06003kt 9999 WM FEW015 M 11 08 q1036 36005KT 320V040 9999 FEW010 12/09 Q1038 NOSIG
2018-01-28 13:00:00,06005kt 9999 WM M015 M 14 06 q1036 36004KT 320V060 9999 FEW015 14/08 Q1036 NOSIG
2018-01-28 16:00:00,04005kt 9999 WM MNClD M 15 05 q1035 04004KT 340V120 CAVOK 15/05 Q1035 NOSIG
2018-01-28 17:00:00,04003kt 9999 WM MNClD M 13 05 q1035 VRB01KT CAVOK 15/05 Q1034 NOSIG
2018-01-28 19:00:00,08003kt 9999 WM MNClD M 10 05 q1035 VRB01KT CAVOK 10/05 Q1035 NOSIG
2018-01-28 21:00:00,14003kt 9999 WM MNClD M 07 04 q1036 18003KT CAVOK 10/03 Q1035 NOSIG
2018-01-28 22:00:00,15003kt 9999 WM MNClD M 06 04 q1036 VRB02KT CAVOK 08/04 Q1036 NOSIG
2018-01-28 23:00:00,16003kt 9999 WM MNClD M 05 04 q1036 VRB02KT CAVOK 06/03 Q1036 NOSIG
2018-01-29 02:00:00,16007kt 9999 WM NCDNClD M 04 03 q1035 18003KT 9999 NCD 04/03 Q1036
2018-01-29 03:00:00,16007kt 9999 WM NCDNClD M 04 03 q1035 19006KT 9999 NCD 03/03 Q1035
2018-01-29 04:00:00,16007kt 9999 WM NCDNClD M 03 03 q1036 VRB01KT CAVOK 03/03 Q1035 NOSIG
2018-01-29 06:00:00,18007kt 9999 WM MNClD M 04 03 q1035 18004KT CAVOK 03/02 Q1035 NOSIG
2018-01-29 08:00:00,20005kt 9999 WM MNClD M 03 03 q1035 18003KT CAVOK 03/02 Q1035 NOSIG
2018-01-29 10:00:00,19003kt 9999 WM MNClD M 09 05 q1036 17004KT CAVOK 07/04 Q1036 NOSIG
2018-01-29 15:00:00,33005kt 9999 WM MNClD M 15 06 q1033 01005KT CAVOK 14/08 Q1033 NOSIG
2018-01-29 16:00:00,33005kt 9999 WM MNClD M 14 06 q1032 31003KT 250V350 CAVOK 14/07 Q1032 NOSIG
2018-01-29 17:00:00,32003kt 9999 WM MNClD M 12 07 q1032 00000KT CAVOK 14/08 Q1032 NOSIG
2018-01-29 19:00:00,32001kt 9999 WM MNClD M 09 07 q1033 00000KT CAVOK 10/08 Q1032 NOSIG
2018-01-29 21:00:00,25001kt 9999 WM MNClD M 08 06 q1033 00000KT CAVOK 08/07 Q1032 NOSIG
2018-01-30 01:00:00,14003kt 3000 FG VV005 M 05 04 q1032 18003KT 1900 0250SW R03/0700N BR BCFG SCT003/// SCT010/// 04/04 Q1032
2018-01-30 02:00:00,14003kt 800 FG VV005 M 04 03 q1032 00000KT 0350 0200SW R21/1000N R03/0650U FG BKN002/// 04/04 Q1032
2018-01-30 03:00:00,13003kt 800 FG VV005 M 04 03 q1031 17003KT 0100 R21/0375N R03/0375N FG VV001 04/04 Q1031
2018-01-30 05:00:00,12001kt 1500 FG NSC005 M 02 01 q1030 00000KT 1000 0400E R21/1200U R03/1400U BCFG NSC 01/01 Q1030 TEMPO 0300 VV001
2018-01-30 07:00:00,14001kt 800 FG VV005 M 02 01 q1030 18004KT 0100 R21/0450N R03/0400D FG VV001 01/01 Q1030 NOSIG
2018-01-30 09:00:00,15003kt 1500 FG NSCNClD M 03 02 q1030 VRB01KT 1500 0300S R21/1300U R03/0200D PRFG NSC 02/02 Q1029 BECMG 4000
2018-01-30 10:00:00,16003kt 1500 FG NSCNClD M 05 05 q1030 VRB01KT 1500 0400S R21/1300N R03/0275N BCFG NSC 05/05 Q1030 BECMG 4000
2018-01-30 11:00:00,11003kt 9999 FG NSCNClD M 09 05 q1030 21003KT 9999 VCFG NSC 08/07 Q1030 NOSIG
2018-01-30 16:00:00,35003kt 9999 WM MNClD M 14 05 q1027 36005KT 320V060 CAVOK 13/08 Q1027 NOSIG
2018-01-30 22:00:00,25003kt 9999 FG NSCNClD M 07 06 q1028 16001KT 9000 VCFG NSC 06/06 Q1027 TEMPO 1500 BCFG
2018-01-31 04:00:00,17001kt 800 BR OVC005 M 04 04 q1026 00000KT 1400 R21/P2000 R03/P2000 BR OVC006/// 05/05 Q1026
2018-01-31 08:00:00,26001kt 800 FG BKN005 BKN 03 04 q1026 19005KT 0150 R21/1800U R03/0400N FG BKN004 OVC008 05/05 Q1026 NOSIG
2018-01-31 09:00:00,24001kt 1500 FG BKN005 M 05 05 q1026 00000KT 1500 0500E BCFG BKN005 OVC020 05/05 Q1026 TEMPO 0800 BCFG
2018-01-31 12:00:00,25003kt 9999 WM BKN025 M 11 08 q1025 15002KT 8000 BKN020 09/06 Q1025 NOSIG
2018-01-31 18:00:00,29005kt 5000 DZ BKN005 BKN 11 09 q1023 VRB02KT 9999 BKN016 10/08 Q1022 NOSIG
2018-01-31 20:00:00,33007kt 1500 DZ SCT025 BKN 11 09 q1023 20004KT 1500 -DZ BCFG SCT003 BKN012 BKN030 09/08 Q1023 NOSIG
2018-01-31 21:00:00,32003kt 1500 DZ FEW005 BKN 10 09 q1023 19003KT 1000 0200S R21/1900N R03/0700N -DZ BKN005 BKN020 09/08 Q1023 TEMPO 0350 -DZ BCFG BKN003
2018-02-01 01:00:00,35009kt 9999 WM FEW030 SCT 10 07 q1022 34004KT 300V030 9999 FEW027/// SCT035/// OVC042/// 10/08 Q1021
2018-02-01 02:00:00,34009kt 9999 WM FEW030 SCT 10 06 q1022 35011G22KT 310V040 9999 SCT025/// SCT032/// BKN038/// 10/06 Q1021
2018-02-01 03:00:00,33009kt 9999 WM FEW030 M 09 05 q1022 35009KT 310V040 CAVOK 10/05 Q1021
2018-02-01 06:00:00,32009kt 9999 WM SCT030 BKN 08 05 q1021 35011KT 300V030 9999 SCT030 BKN045 09/05 Q1020 TEMPO 3000 RA
2018-02-01 07:00:00,33009kt 9999 WM SCT030 SCT 08 04 q1021 34012KT 310V020 9999 SCT028 SCT034 09/06 Q1020 TEMPO 3000 RA
2018-02-01 08:00:00,32011kt 9999 WM SCT030 BKN 08 04 q1020 34013KT 290V030 9999 SCT030 BKN035 09/05 Q1020 TEMPO 3000 RA
2018-02-01 12:00:00,34013kt 9999 WM SCT040 SCT 09 04 q1020 36009KT 320V050 9999 SCT035CB SCT045 09/05 Q1020 TEMPO 3000 SHRA
2018-02-01 14:00:00,34015kt 9999 WM SCT030 SCT 10 04 q1018 36012G26KT 320V060 9999 FEW025TCU BKN035 09/04 Q1018 TEMPO 3000 SHRA
2018-02-01 16:00:00,36015kt 9999 WM SCT035 SCT 08 04 q1018 35012KT 300V030 9999 SCT034TCU SCT040 10/04 Q1017 TEMPO 3000 SHRA
2018-02-01 17:00:00,33009kt 9999 WM SCT030 M 09 04 q1018 35015G25KT 300V020 9999 SCT030TCU 09/05 Q1017 TEMPO 3000 SHRA
2018-02-01 22:00:00,00011kt 9999 WM FEW030 M 08 04 q1019 03009KT 340V070 9999 FEW032TCU 08/04 Q1018 TEMPO 3000 SHRA
2018-02-02 01:00:00,02003kt 9999 WM SCT040 M 06 03 q1019 12007KT 070V150 9999 SCT040 07/03 Q1019
2018-02-02 03:00:00,01003kt 9999 WM FEW050 M 05 04 q1019 VRB01KT 9999 FEW049 05/02 Q1019
2018-02-02 04:00:00,36005kt 9999 RA FEW040 SCT 05 03 q1019 VRB01KT 9999 -RA FEW038/// SCT045/// 04/03 Q1019
2018-02-02 07:00:00,00009kt 9999 WM SCT040 SCT 05 03 q1020 21004KT 9999 FEW040 03/03 Q1020 NOSIG
2018-02-02 12:00:00,01011kt 9999 WM FEW035 SCT 08 03 q1021 07005KT 030V110 9999 FEW034TCU 09/03 Q1022 TEMPO SHRA
2018-02-02 19:00:00,34003kt 9999 WM FEW030 M 07 03 q1023 VRB01KT 9999 FEW030 08/M01 Q1023 NOSIG
2018-02-02 22:00:00,28003kt 9999 RA SCT040 BKN 06 04 q1023 VRB02KT 9999 -SHRA SCT035TCU 05/03 Q1023 NOSIG
